SampleID,Source,A name,B name,F1,N1,S/N 1,F2,N2,S/N 2,sample num,A type,B type,RealData [yes=1]
train1010,RELATED,A,B,tanh,premult,0.25,parabola,preadd,0.25,2449,Numerical,Categorical,0
train1011,ARTIFCE,A,B,parabola,preadd,2,NA,NA,NA,1429,Numerical,Numerical,0
train1012,INDEP,A,B,NA,NA,NA,NA,NA,NA,2554,Numerical,Numerical,0
train1013,ARTIFCE,A,B,cubic,postadd,0.5,NA,NA,NA,5334,Numerical,Numerical,0
train1014,ARTIFCE,A,B,sqrt,postmult,2,NA,NA,NA,5791,Binary,Numerical,0
train1015,INDEP,A,B,NA,NA,NA,NA,NA,NA,1659,Numerical,Numerical,0
train1016,RELATED,A,B,parabola,postadd,1,hyperbola,postadd,0.25,3915,Numerical,Binary,0
train1017,INDEP,A,B,NA,NA,NA,NA,NA,NA,3138,Numerical,Binary,0
train1018,ARTIFCE,A,B,atanh,preadd,1,NA,NA,NA,617,Binary,Numerical,0
train1019,IDPTREAL,DTR1-YBR180W-16 DTR1,REB1-YBR049C-16 REB1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1020,ARTIFCE,A,B,tanh,premult,0.25,NA,NA,NA,644,Numerical,Numerical,0
train1021,ARTIFCE,A,B,hyperbola,premult,1,NA,NA,NA,2693,Numerical,Numerical,0
train1022,ECOLI,ihfA-b1712-15 ihfA,pstA-b3726-15 pstA,NA,NA,NA,NA,NA,NA,819,Numerical,Numerical,1
train1023,RELATED,A,B,tanh,preadd,0.25,log,postmult,1,1306,Numerical,Categorical,0
train1024,ARTIFCE,A,B,parabola,preadd,2,NA,NA,NA,2779,Numerical,Numerical,0
train1025,COIL,Chemical component 7,Algal frequency 2,NA,NA,NA,NA,NA,NA,333,Numerical,Numerical,1
train1026,ARTIFCE,A,B,sine,postadd,0.5,NA,NA,NA,3390,Binary,Numerical,0
train1027,ARTIFCE,A,B,hyperbola,postmult,0.5,NA,NA,NA,3583,Numerical,Numerical,0
train1028,INDEP,A,B,NA,NA,NA,NA,NA,NA,2617,Numerical,Categorical,0
train1029,CPU,Minimum channels,Estimated performance,NA,NA,NA,NA,NA,NA,209,Numerical,Numerical,1
train1030,RELATED,A,B,hyperbola,postmult,0.25,sqrt,premult,2,5856,Numerical,Numerical,0
train1031,RELATED,A,B,tanh,postadd,0.25,parabola,preadd,1,3505,Numerical,Categorical,0
train1032,RELATED,A,B,sine,premult,0.5,cubic,postadd,0.25,859,Numerical,Numerical,0
train1033,ARTIFCE,A,B,atanh,postadd,2,NA,NA,NA,901,Numerical,Numerical,0
train1034,RELATED,A,B,cubic,postmult,1,hyperbola,postadd,1,6374,Numerical,Binary,0
train1035,ARTIFCE,A,B,log,preadd,1,NA,NA,NA,946,Numerical,Numerical,0
train1036,INDEP,A,B,NA,NA,NA,NA,NA,NA,1864,Numerical,Binary,0
train1037,ARTIFCE,A,B,atanh,postmult,0.25,NA,NA,NA,7521,Numerical,Numerical,0
train1038,IDPTREAL,marB-b1532-15 marB,marA-b1531-14 marA,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train1039,INDEP,A,B,NA,NA,NA,NA,NA,NA,620,Numerical,Numerical,0
train1040,RELATED,A,B,sine,postmult,1,sqrt,postadd,0.5,6094,Numerical,Categorical,0
train1041,RLTDREAL,REB1-YBR049C-16 REB1,VPS30-YPL120W-16 VPS30,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1042,TITANIC,survived,sex,NA,NA,NA,NA,NA,NA,931,Binary,Binary,1
train1043,ARTIFCE,A,B,tanh,postmult,2,NA,NA,NA,4808,Numerical,Numerical,0
train1044,INDEP,A,B,NA,NA,NA,NA,NA,NA,7304,Numerical,Numerical,0
train1045,ARTIFCE,A,B,exp,preadd,2,NA,NA,NA,7458,Numerical,Categorical,0
train1046,IDPTREAL,hns-b1237-14 hns,proW-b2678-15 proW,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train1047,INDEP,A,B,NA,NA,NA,NA,NA,NA,5579,Numerical,Binary,0
train1048,RELATED,A,B,sine,preadd,0.25,cubic,preadd,2,6490,Numerical,Numerical,0
train1049,ARTIFCE,A,B,sine,preadd,0.25,NA,NA,NA,851,Numerical,Numerical,0
train1050,RELATED,A,B,rbf,preadd,0.25,log,preadd,0.5,3247,Binary,Binary,0
train1051,ARTIFCE,A,B,line,preadd,1,NA,NA,NA,4507,Numerical,Numerical,0
train1052,RELATED,A,B,parabola,premult,2,atanh,preadd,0.25,1345,Numerical,Numerical,0
train1053,INDEP,A,B,NA,NA,NA,NA,NA,NA,1057,Numerical,Categorical,0
train1054,RLTDREAL,A-23-P98275,Irradiation,NA,NA,NA,NA,NA,NA,461,Numerical,Binary,1
train1055,RELATED,A,B,tanh,premult,0.5,cubic,premult,1,639,Numerical,Numerical,0
train1056,ARTIFCE,A,B,atanh,postadd,2,NA,NA,NA,956,Numerical,Numerical,0
train1057,RELATED,A,B,tanh,postadd,2,rbf,postmult,0.5,554,Numerical,Numerical,0
train1058,INDEP,A,B,NA,NA,NA,NA,NA,NA,741,Numerical,Numerical,0
train1059,ARTIFCE,A,B,log,premult,0.25,NA,NA,NA,1682,Binary,Numerical,0
train1060,RELATED,A,B,exp,postadd,2,parabola,premult,2,1102,Categorical,Categorical,0
train1061,RELATED,A,B,rbf,postadd,0.5,exp,postadd,2,7952,Numerical,Numerical,0
train1062,RELATED,A,B,exp,postadd,0.5,parabola,preadd,2,5897,Categorical,Binary,0
train1063,RELATED,A,B,log,preadd,0.5,exp,premult,2,1539,Numerical,Categorical,0
train1064,RELATED,A,B,line,postmult,0.25,log,premult,2,781,Categorical,Binary,0
train1065,ARTIFCE,A,B,rbf,postadd,1,NA,NA,NA,3308,Numerical,Categorical,0
train1066,INDEP,A,B,NA,NA,NA,NA,NA,NA,734,Categorical,Numerical,0
train1067,ARTIFCE,A,B,rbf,postadd,0.5,NA,NA,NA,2142,Categorical,Numerical,0
train1068,RELATED,A,B,sqrt,postmult,0.25,rbf,preadd,1,690,Numerical,Numerical,0
train1069,ARTIFCE,A,B,tanh,preadd,2,NA,NA,NA,3857,Categorical,Numerical,0
train1070,INDEP,A,B,NA,NA,NA,NA,NA,NA,1232,Numerical,Numerical,0
train1071,ARTIFCE,A,B,rbf,preadd,0.5,NA,NA,NA,556,Binary,Numerical,0
train1072,ARTIFCE,A,B,parabola,preadd,0.5,NA,NA,NA,801,Numerical,Categorical,0
train1073,RELATED,A,B,rbf,postmult,0.5,sine,postmult,0.5,6548,Numerical,Numerical,0
train1074,ARTIFCE,A,B,rbf,postmult,1,NA,NA,NA,3489,Categorical,Numerical,0
train1075,ARTIFCE,A,B,atanh,preadd,1,NA,NA,NA,778,Numerical,Categorical,0
train1076,ARTIFCE,A,B,cubic,postadd,1,NA,NA,NA,809,Numerical,Numerical,0
train1077,RELATED,A,B,tanh,postmult,2,cubic,premult,2,1914,Numerical,Categorical,0
train1078,ARTIFCE,A,B,line,premult,1,NA,NA,NA,561,Numerical,Numerical,0
train1079,ARTIFCE,A,B,rbf,postmult,2,NA,NA,NA,860,Numerical,Numerical,0
train1080,INDEP,A,B,NA,NA,NA,NA,NA,NA,549,Numerical,Numerical,0
train1081,ARTIFCE,A,B,hyperbola,postmult,0.5,NA,NA,NA,3777,Numerical,Numerical,0
train1082,RELATED,A,B,exp,postmult,2,cubic,postmult,1,732,Binary,Numerical,0
train1083,INDEP,A,B,NA,NA,NA,NA,NA,NA,1498,Categorical,Numerical,0
train1084,INDEP,A,B,NA,NA,NA,NA,NA,NA,2133,Numerical,Numerical,0
train1085,ARTIFCE,A,B,cubic,postmult,1,NA,NA,NA,7460,Numerical,Categorical,0
train1086,ARTIFCE,A,B,rbf,preadd,0.5,NA,NA,NA,1631,Numerical,Numerical,0
train1087,ARTIFCE,A,B,tanh,postadd,0.25,NA,NA,NA,843,Numerical,Numerical,0
train1088,ARTIFCE,A,B,sine,premult,0.25,NA,NA,NA,1766,Numerical,Binary,0
train1089,ARTIFCE,A,B,cubic,premult,0.5,NA,NA,NA,6297,Numerical,Numerical,0
train1090,RELATED,A,B,log,postadd,1,rbf,postadd,1,2970,Categorical,Numerical,0
train1091,INDEP,A,B,NA,NA,NA,NA,NA,NA,2686,Numerical,Numerical,0
train1092,ARTIFCE,A,B,tanh,postadd,2,NA,NA,NA,500,Numerical,Numerical,0
train1093,RELATED,A,B,log,premult,0.5,parabola,premult,0.5,5577,Numerical,Categorical,0
train1094,IDPTREAL,SCJ1-YMR214W-16 SCJ1,REB1-YBR049C-16 REB1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1095,ARTIFCE,A,B,tanh,premult,0.5,NA,NA,NA,629,Numerical,Numerical,0
train1096,INDEP,A,B,NA,NA,NA,NA,NA,NA,6999,Categorical,Numerical,0
train1097,ARTIFCE,A,B,tanh,preadd,1,NA,NA,NA,850,Numerical,Numerical,0
train1098,ARTIFCE,A,B,hyperbola,premult,0.25,NA,NA,NA,7121,Numerical,Categorical,0
train1099,RELATED,A,B,exp,preadd,1,exp,postadd,0.25,1934,Categorical,Numerical,0
train1100,RLTDREAL,tdcF-b3113-13 tdcF,ihfA-b1712-15 ihfA,NA,NA,NA,NA,NA,NA,733,Numerical,Numerical,1
train1101,INDEP,A,B,NA,NA,NA,NA,NA,NA,1621,Numerical,Numerical,0
train1102,ARTIFCE,A,B,rbf,premult,1,NA,NA,NA,672,Binary,Numerical,0
train1103,ARTIFCE,A,B,rbf,postmult,1,NA,NA,NA,1436,Binary,Numerical,0
train1104,ARTIFCE,A,B,sqrt,premult,0.5,NA,NA,NA,6181,Numerical,Numerical,0
train1105,ARTIFCE,A,B,rbf,preadd,0.5,NA,NA,NA,7296,Numerical,Numerical,0
train1106,INDEP,A,B,NA,NA,NA,NA,NA,NA,6668,Categorical,Categorical,0
train1107,ARTIFCE,A,B,exp,preadd,0.25,NA,NA,NA,2579,Categorical,Numerical,0
train1108,RELATED,A,B,log,preadd,2,sine,preadd,0.5,2120,Binary,Numerical,0
train1109,ARTIFCE,A,B,exp,postadd,1,NA,NA,NA,4951,Categorical,Numerical,0
train1110,ARTIFCE,A,B,log,postadd,0.5,NA,NA,NA,5253,Numerical,Numerical,0
train1111,RELATED,A,B,atanh,premult,2,line,postadd,2,5461,Categorical,Categorical,0
train1112,INDEP,A,B,NA,NA,NA,NA,NA,NA,2781,Numerical,Categorical,0
train1113,INDEP,A,B,NA,NA,NA,NA,NA,NA,4875,Numerical,Numerical,0
train1114,ARTIFCE,A,B,sqrt,postadd,1,NA,NA,NA,1197,Numerical,Numerical,0
train1115,RELATED,A,B,tanh,postmult,0.5,rbf,premult,0.25,549,Numerical,Numerical,0
train1116,ARTIFCE,A,B,hyperbola,postadd,0.25,NA,NA,NA,1293,Numerical,Numerical,0
train1117,ARTIFCE,A,B,line,premult,1,NA,NA,NA,1072,Numerical,Numerical,0
train1118,YEAST,MCD1-YDL003W-16 MCD1,SWI6-YLR182W-16 SWI6,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1119,INDEP,A,B,NA,NA,NA,NA,NA,NA,728,Numerical,Binary,0
train1120,ARTIFCE,A,B,rbf,postadd,1,NA,NA,NA,4244,Numerical,Numerical,0
train1121,INDEP,A,B,NA,NA,NA,NA,NA,NA,4716,Numerical,Numerical,0
train1122,INDEP,A,B,NA,NA,NA,NA,NA,NA,659,Binary,Numerical,0
train1123,RELATED,A,B,parabola,premult,2,cubic,preadd,0.25,703,Numerical,Binary,0
train1124,ARTIFCE,A,B,sqrt,preadd,2,NA,NA,NA,1641,Numerical,Numerical,0
train1125,RELATED,A,B,sqrt,postadd,1,cubic,preadd,0.25,938,Numerical,Numerical,0
train1126,INDEP,A,B,NA,NA,NA,NA,NA,NA,4876,Numerical,Numerical,0
train1127,ARTIFCE,A,B,sine,preadd,0.5,NA,NA,NA,1535,Numerical,Binary,0
train1128,RELATED,A,B,rbf,postadd,2,hyperbola,postmult,0.25,2875,Binary,Categorical,0
train1129,COIL,Chemical component 5,Water level,NA,NA,NA,NA,NA,NA,338,Numerical,Categorical,1
train1130,INDEP,A,B,NA,NA,NA,NA,NA,NA,2279,Categorical,Numerical,0
train1131,INDEP,A,B,NA,NA,NA,NA,NA,NA,555,Categorical,Numerical,0
train1132,ARTIFCE,A,B,tanh,postadd,0.5,NA,NA,NA,3303,Numerical,Binary,0
train1133,RELATED,A,B,log,postmult,0.5,exp,postadd,0.25,2686,Categorical,Categorical,0
train1134,ARTIFCE,A,B,sine,preadd,0.25,NA,NA,NA,611,Numerical,Numerical,0
train1135,ARTIFCE,A,B,exp,premult,0.5,NA,NA,NA,2073,Numerical,Numerical,0
train1136,INDEP,A,B,NA,NA,NA,NA,NA,NA,1213,Numerical,Numerical,0
train1137,ARTIFCE,A,B,rbf,postadd,0.5,NA,NA,NA,1682,Categorical,Numerical,0
train1138,RELATED,A,B,sine,premult,1,line,premult,0.25,2455,Numerical,Numerical,0
train1139,ARTIFCE,A,B,sqrt,postadd,1,NA,NA,NA,1037,Numerical,Categorical,0
train1140,ARTIFCE,A,B,exp,preadd,0.25,NA,NA,NA,544,Numerical,Numerical,0
train1141,RELATED,A,B,cubic,postmult,0.25,rbf,postmult,0.5,4103,Numerical,Numerical,0
train1142,ARTIFCE,A,B,log,postmult,0.5,NA,NA,NA,7931,Numerical,Numerical,0
train1143,RLTDREAL,Cat5,Claim-Amount,NA,NA,NA,NA,NA,NA,1272,Categorical,Numerical,1
train1144,RELATED,A,B,sqrt,postadd,1,tanh,postadd,1,5394,Numerical,Binary,0
train1145,ARTIFCE,A,B,cubic,premult,2,NA,NA,NA,5878,Categorical,Numerical,0
train1146,RELATED,A,B,cubic,postadd,1,tanh,premult,2,6801,Binary,Numerical,0
train1147,ARTIFCE,A,B,rbf,preadd,0.5,NA,NA,NA,679,Numerical,Numerical,0
train1148,YEAST,DAL2-YIR029W-16 DAL2,HAP2-YGL237C-16 HAP2,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1149,RELATED,A,B,atanh,preadd,0.5,tanh,postadd,0.5,1789,Numerical,Binary,0
train1150,ARTIFCE,A,B,parabola,premult,0.25,NA,NA,NA,2183,Categorical,Categorical,0
train1151,INDEP,A,B,NA,NA,NA,NA,NA,NA,619,Categorical,Binary,0
train1152,RELATED,A,B,sine,postmult,0.5,line,preadd,0.5,1285,Numerical,Numerical,0
train1153,ECOLI,fruR-b0080-15 fruR,eda-b1850-15 eda,NA,NA,NA,NA,NA,NA,653,Numerical,Numerical,1
train1154,YEAST,MBF1-YOR298C-A-16 MBF1,CBF1-YJR060W-16 CBF1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1155,IDPTREAL,Algal frequency 7,Chemical component 4,NA,NA,NA,NA,NA,NA,314,Numerical,Numerical,1
train1156,ARTIFCE,A,B,parabola,postadd,0.25,NA,NA,NA,659,Numerical,Binary,0
train1157,ARTIFCE,A,B,exp,preadd,0.25,NA,NA,NA,1032,Binary,Numerical,0
train1158,INDEP,A,B,NA,NA,NA,NA,NA,NA,1862,Binary,Numerical,0
train1159,RELATED,A,B,log,postadd,0.5,log,preadd,1,3928,Numerical,Numerical,0
train1160,ARTIFCE,A,B,rbf,postadd,1,NA,NA,NA,6888,Numerical,Numerical,0
train1161,RELATED,A,B,hyperbola,postmult,2,sqrt,preadd,0.5,6437,Numerical,Numerical,0
train1162,INDEP,A,B,NA,NA,NA,NA,NA,NA,3621,Numerical,Numerical,0
train1163,ARTIFCE,A,B,cubic,postadd,1,NA,NA,NA,983,Numerical,Categorical,0
train1164,ARTIFCE,A,B,tanh,preadd,1,NA,NA,NA,6424,Numerical,Numerical,0
train1165,ARTIFCE,A,B,sqrt,postadd,2,NA,NA,NA,7441,Numerical,Numerical,0
train1166,ARTIFCE,A,B,sqrt,preadd,0.25,NA,NA,NA,5423,Categorical,Numerical,0
train1167,ARTIFCE,A,B,parabola,postmult,0.5,NA,NA,NA,748,Numerical,Binary,0
train1168,YEAST,CHA4-YLR098C-16 CHA4,RPC25-YKL144C-16 RPC25,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1169,RELATED,A,B,line,postmult,1,sine,premult,1,971,Numerical,Numerical,0
train1170,ARTIFCE,A,B,atanh,postadd,2,NA,NA,NA,6405,Numerical,Numerical,0
train1171,RELATED,A,B,hyperbola,preadd,0.5,rbf,postadd,0.25,2274,Numerical,Binary,0
train1172,ARTIFCE,A,B,parabola,preadd,2,NA,NA,NA,3728,Numerical,Numerical,0
train1173,ARTIFCE,A,B,tanh,postmult,0.25,NA,NA,NA,1199,Binary,Numerical,0
train1174,INDEP,A,B,NA,NA,NA,NA,NA,NA,919,Numerical,Categorical,0
train1175,QUINE,Sex,Lrn,NA,NA,NA,NA,NA,NA,146,Binary,Binary,1
train1176,ARTIFCE,A,B,line,preadd,1,NA,NA,NA,983,Numerical,Numerical,0
train1177,ARTIFCE,A,B,atanh,postadd,1,NA,NA,NA,2718,Numerical,Binary,0
train1178,YEAST,FHL1-YPR104C-16 FHL1,RHR2-YIL053W-16 RHR2,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1179,RELATED,A,B,exp,postmult,0.5,sine,premult,2,1316,Numerical,Numerical,0
train1180,IDPTREAL,REB1-YBR049C-16 REB1,MRP10-YDL045W-A-16 MRP10,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1181,ECOLI,fliQ-b1949-15 fliQ,flhC-b1891-15 flhC,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train1182,ARTIFCE,A,B,atanh,postadd,2,NA,NA,NA,7693,Binary,Numerical,0
train1183,ARTIFCE,A,B,cubic,preadd,0.25,NA,NA,NA,1743,Numerical,Numerical,0
train1184,ARTIFCE,A,B,atanh,postadd,0.25,NA,NA,NA,4422,Categorical,Numerical,0
train1185,ARTIFCE,A,B,cubic,postadd,1,NA,NA,NA,3414,Numerical,Numerical,0
train1186,ARTIFCE,A,B,line,postadd,1,NA,NA,NA,5015,Numerical,Binary,0
train1187,INDEP,A,B,NA,NA,NA,NA,NA,NA,1612,Numerical,Numerical,0
train1188,ARTIFCE,A,B,rbf,postadd,1,NA,NA,NA,2415,Numerical,Numerical,0
train1189,INDEP,A,B,NA,NA,NA,NA,NA,NA,1146,Numerical,Categorical,0
train1190,RELATED,A,B,exp,premult,0.5,exp,premult,1,4848,Numerical,Numerical,0
train1191,IDPTREAL,FAA1-YOR317W-16 FAA1,NDD1-YOR372C-16 NDD1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1192,ARTIFCE,A,B,rbf,preadd,2,NA,NA,NA,4882,Binary,Numerical,0
train1193,ARTIFCE,A,B,rbf,postmult,2,NA,NA,NA,5527,Numerical,Numerical,0
train1194,ARTIFCE,A,B,hyperbola,postadd,1,NA,NA,NA,1999,Numerical,Numerical,0
train1195,YEAST,SKO1-YNL167C-16 SKO1,PMC1-YGL006W-16 PMC1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1196,ARTIFCE,A,B,parabola,postadd,0.5,NA,NA,NA,846,Numerical,Numerical,0
train1197,INDEP,A,B,NA,NA,NA,NA,NA,NA,2439,Numerical,Binary,0
train1198,LEMON,MMRCurrentRetailAveragePrice,Nationality,NA,NA,NA,NA,NA,NA,7249,Numerical,Categorical,1
train1199,RELATED,A,B,atanh,postadd,1,cubic,preadd,1,2905,Binary,Numerical,0
train1200,ARTIFCE,A,B,hyperbola,premult,0.5,NA,NA,NA,588,Numerical,Numerical,0
train1201,INDEP,A,B,NA,NA,NA,NA,NA,NA,927,Numerical,Numerical,0
train1202,RELATED,A,B,atanh,preadd,1,hyperbola,premult,0.25,1311,Numerical,Numerical,0
train1203,INDEP,A,B,NA,NA,NA,NA,NA,NA,6077,Numerical,Binary,0
train1204,RELATED,A,B,line,postadd,2,exp,postmult,0.25,1727,Numerical,Numerical,0
train1205,INDEP,A,B,NA,NA,NA,NA,NA,NA,6282,Numerical,Numerical,0
train1206,INDEP,A,B,NA,NA,NA,NA,NA,NA,3442,Binary,Numerical,0
train1207,INDEP,A,B,NA,NA,NA,NA,NA,NA,5977,Numerical,Numerical,0
train1208,RELATED,A,B,cubic,preadd,0.5,sine,postmult,1,4489,Numerical,Numerical,0
train1209,ARTIFCE,A,B,sine,preadd,2,NA,NA,NA,1030,Numerical,Numerical,0
train1210,RELATED,A,B,line,premult,0.5,hyperbola,premult,1,2205,Numerical,Categorical,0
train1211,ARTIFCE,A,B,hyperbola,premult,0.25,NA,NA,NA,5388,Binary,Numerical,0
train1212,ARTIFCE,A,B,rbf,postadd,0.25,NA,NA,NA,2116,Numerical,Numerical,0
train1213,INDEP,A,B,NA,NA,NA,NA,NA,NA,3131,Numerical,Numerical,0
train1214,ARTIFCE,A,B,line,preadd,2,NA,NA,NA,1066,Numerical,Numerical,0
train1215,ARTIFCE,A,B,hyperbola,premult,1,NA,NA,NA,612,Numerical,Numerical,0
train1216,ARTIFCE,A,B,line,premult,2,NA,NA,NA,2645,Numerical,Numerical,0
train1217,ARTIFCE,A,B,atanh,postadd,1,NA,NA,NA,2421,Numerical,Numerical,0
train1218,ARTIFCE,A,B,hyperbola,postadd,1,NA,NA,NA,1426,Numerical,Binary,0
train1219,ADA,educationNum,race,NA,NA,NA,NA,NA,NA,5444,Numerical,Categorical,1
train1220,RELATED,A,B,atanh,premult,0.5,line,premult,2,1262,Categorical,Numerical,0
train1221,ECOLI,dmsC-b0896-15 dmsC,ihfB-b0912-15 ihfB,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train1222,ARTIFCE,A,B,hyperbola,postadd,1,NA,NA,NA,2381,Numerical,Categorical,0
train1223,ARTIFCE,A,B,log,premult,0.25,NA,NA,NA,764,Numerical,Numerical,0
train1224,ARTIFCE,A,B,hyperbola,preadd,0.5,NA,NA,NA,5931,Binary,Numerical,0
train1225,INDEP,A,B,NA,NA,NA,NA,NA,NA,1571,Categorical,Numerical,0
train1226,ARTIFCE,A,B,exp,postadd,0.25,NA,NA,NA,7002,Numerical,Numerical,0
train1227,RELATED,A,B,atanh,postadd,1,sine,postadd,0.25,4998,Binary,Binary,0
train1228,ARTIFCE,A,B,hyperbola,preadd,2,NA,NA,NA,4525,Numerical,Binary,0
train1229,ARTIFCE,A,B,exp,premult,1,NA,NA,NA,869,Numerical,Numerical,0
train1230,ARTIFCE,A,B,sqrt,postadd,2,NA,NA,NA,944,Numerical,Numerical,0
train1231,ARTIFCE,A,B,rbf,postmult,0.25,NA,NA,NA,7696,Categorical,Numerical,0
train1232,ARTIFCE,A,B,atanh,preadd,0.25,NA,NA,NA,2626,Numerical,Numerical,0
train1233,INDEP,A,B,NA,NA,NA,NA,NA,NA,1759,Binary,Numerical,0
train1234,INDEP,A,B,NA,NA,NA,NA,NA,NA,584,Numerical,Numerical,0
train1235,IDPTREAL,A-23-P41854,Irradiation,NA,NA,NA,NA,NA,NA,461,Numerical,Binary,1
train1236,ARTIFCE,A,B,hyperbola,preadd,0.25,NA,NA,NA,5362,Categorical,Binary,0
train1237,ARTIFCE,A,B,log,postmult,0.25,NA,NA,NA,3978,Numerical,Numerical,0
train1238,RELATED,A,B,parabola,preadd,0.25,atanh,postmult,2,4448,Numerical,Numerical,0
train1239,ARTIFCE,A,B,sine,postmult,0.5,NA,NA,NA,2635,Categorical,Binary,0
train1240,INDEP,A,B,NA,NA,NA,NA,NA,NA,688,Numerical,Numerical,0
train1241,SYLVA,Cover,Area,NA,NA,NA,NA,NA,NA,3632,Categorical,Categorical,1
train1242,ARTIFCE,A,B,log,postadd,0.5,NA,NA,NA,1350,Numerical,Categorical,0
train1243,ARTIFCE,A,B,sine,preadd,0.25,NA,NA,NA,7686,Numerical,Categorical,0
train1244,ARTIFCE,A,B,atanh,postmult,2,NA,NA,NA,838,Numerical,Numerical,0
train1245,RLTDREAL,survived,embarked,NA,NA,NA,NA,NA,NA,1045,Binary,Categorical,1
train1246,ARTIFCE,A,B,log,postadd,0.5,NA,NA,NA,4045,Numerical,Numerical,0
train1247,YEAST,CBF1-YJR060W-16 CBF1,ECM17-YJR137C-16 ECM17,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1248,RELATED,A,B,hyperbola,postmult,1,log,premult,1,7322,Numerical,Binary,0
train1249,RELATED,A,B,exp,postmult,1,rbf,premult,1,535,Numerical,Numerical,0
train1250,INDEP,A,B,NA,NA,NA,NA,NA,NA,2939,Numerical,Numerical,0
train1251,INDEP,A,B,NA,NA,NA,NA,NA,NA,658,Numerical,Numerical,0
train1252,ARTIFCE,A,B,sqrt,preadd,2,NA,NA,NA,730,Numerical,Numerical,0
train1253,ARTIFCE,A,B,rbf,postmult,2,NA,NA,NA,5956,Numerical,Categorical,0
train1254,ARTIFCE,A,B,hyperbola,preadd,0.5,NA,NA,NA,1853,Numerical,Numerical,0
train1255,RELATED,A,B,cubic,premult,2,tanh,postmult,1,627,Numerical,Numerical,0
train1256,RELATED,A,B,exp,postmult,2,tanh,premult,0.5,2174,Categorical,Binary,0
train1257,IDPTREAL,atoC-b2220-15 atoC,atoE-b2223-15 atoE,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train1258,ARTIFCE,A,B,sine,preadd,0.25,NA,NA,NA,6385,Numerical,Numerical,0
train1259,ARTIFCE,A,B,cubic,postmult,0.5,NA,NA,NA,962,Numerical,Binary,0
train1260,INDEP,A,B,NA,NA,NA,NA,NA,NA,533,Categorical,Binary,0
train1261,ARTIFCE,A,B,log,postmult,1,NA,NA,NA,4321,Numerical,Categorical,0
train1262,RELATED,A,B,tanh,postadd,0.25,cubic,premult,2,878,Numerical,Numerical,0
train1263,IDPTREAL,IDP1-YDL066W-16 IDP1,GCN4-YEL009C-16 GCN4,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1264,ARTIFCE,A,B,sqrt,postadd,1,NA,NA,NA,5156,Numerical,Numerical,0
train1265,ARTIFCE,A,B,log,premult,0.25,NA,NA,NA,3674,Numerical,Numerical,0
train1266,RELATED,A,B,hyperbola,postadd,0.25,parabola,preadd,0.5,943,Binary,Numerical,0
train1267,ARTIFCE,A,B,exp,postadd,1,NA,NA,NA,2824,Numerical,Binary,0
train1268,ENERGY,Heating Load,Roof Area,NA,NA,NA,NA,NA,NA,768,Numerical,Numerical,1
train1269,ARTIFCE,A,B,rbf,premult,1,NA,NA,NA,2815,Categorical,Numerical,0
train1270,ARTIFCE,A,B,atanh,preadd,0.25,NA,NA,NA,2950,Numerical,Numerical,0
train1271,ARTIFCE,A,B,log,postmult,0.5,NA,NA,NA,2418,Numerical,Numerical,0
train1272,RELATED,A,B,atanh,premult,0.25,cubic,postadd,0.5,6362,Numerical,Binary,0
train1273,RELATED,A,B,rbf,preadd,2,sine,premult,1,6863,Binary,Numerical,0
train1274,ECOLI,fis-b3261-15 fis,rrsG-b2591-2 rrsG,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train1275,ARTIFCE,A,B,tanh,preadd,0.5,NA,NA,NA,7250,Categorical,Categorical,0
train1276,INDEP,A,B,NA,NA,NA,NA,NA,NA,7268,Numerical,Numerical,0
train1277,RELATED,A,B,line,preadd,1,log,postadd,0.5,5619,Numerical,Numerical,0
train1278,ECOLI,narL-b1221-14 narL,nirB-b3365-15 nirB,NA,NA,NA,NA,NA,NA,858,Numerical,Numerical,1
train1279,IDPTREAL,survived,pclass,NA,NA,NA,NA,NA,NA,1045,Binary,Categorical,1
train1280,ARTIFCE,A,B,line,postmult,2,NA,NA,NA,6068,Categorical,Numerical,0
train1281,INDEP,A,B,NA,NA,NA,NA,NA,NA,3758,Numerical,Categorical,0
