SampleID,Source,A name,B name,F1,N1,S/N 1,F2,N2,S/N 2,sample num,A type,B type,RealData [yes=1]
train974,RELATED,A,B,rbf,preadd,0.25,cubic,postmult,2,5037,Categorical,Numerical,0
train975,INDEP,A,B,NA,NA,NA,NA,NA,NA,1813,Numerical,Numerical,0
train976,YEAST,PHO86-YJL117W-16 PHO86,CBF1-YJR060W-16 CBF1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train977,INDEP,A,B,NA,NA,NA,NA,NA,NA,5597,Binary,Numerical,0
train978,INDEP,A,B,NA,NA,NA,NA,NA,NA,1278,Numerical,Numerical,0
train979,RELATED,A,B,tanh,premult,2,sqrt,postadd,0.25,1387,Binary,Binary,0
train980,ARTIFCE,A,B,line,preadd,1,NA,NA,NA,2152,Numerical,Numerical,0
train981,RLTDREAL,Area,Horizontal-Distance-To-Roadways,NA,NA,NA,NA,NA,NA,2742,Categorical,Numerical,1
train982,ARTIFCE,A,B,sine,premult,0.5,NA,NA,NA,1794,Numerical,Numerical,0
train983,ARTIFCE,A,B,hyperbola,postmult,2,NA,NA,NA,580,Numerical,Numerical,0
train984,RLTDREAL,IQ,SES,NA,NA,NA,NA,NA,NA,2287,Numerical,Numerical,1
train985,RELATED,A,B,cubic,postadd,2,line,postadd,2,745,Numerical,Numerical,0
train986,RELATED,A,B,hyperbola,postadd,1,atanh,postmult,0.25,1903,Categorical,Numerical,0
train987,RLTDREAL,Irradiation,A-23-P39682,NA,NA,NA,NA,NA,NA,461,Binary,Numerical,1
train988,ARTIFCE,A,B,tanh,preadd,0.5,NA,NA,NA,4293,Numerical,Numerical,0
train989,ARTIFCE,A,B,sine,postadd,0.5,NA,NA,NA,2574,Numerical,Categorical,0
train990,ARTIFCE,A,B,atanh,premult,2,NA,NA,NA,2127,Numerical,Binary,0
train991,INDEP,A,B,NA,NA,NA,NA,NA,NA,1109,Numerical,Numerical,0
train992,ARTIFCE,A,B,rbf,postadd,2,NA,NA,NA,6059,Numerical,Numerical,0
train993,RELATED,A,B,sine,postmult,1,rbf,preadd,0.5,1389,Numerical,Numerical,0
train994,RELATED,A,B,cubic,premult,1,tanh,postadd,0.5,1715,Numerical,Categorical,0
train995,ARTIFCE,A,B,rbf,preadd,0.25,NA,NA,NA,1284,Numerical,Numerical,0
train996,ARTIFCE,A,B,sqrt,premult,0.5,NA,NA,NA,802,Numerical,Categorical,0
train997,ARTIFCE,A,B,line,postadd,0.25,NA,NA,NA,6275,Numerical,Numerical,0
train998,INDEP,A,B,NA,NA,NA,NA,NA,NA,913,Numerical,Numerical,0
train999,RELATED,A,B,log,preadd,0.5,cubic,preadd,0.5,1922,Numerical,Binary,0
train1000,ARTIFCE,A,B,log,postadd,0.25,NA,NA,NA,3199,Numerical,Binary,0
train1001,RLTDREAL,fis-b3261-15 fis,glyT-b3978-15 glyT,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train1002,YEAST,ASH1-YKL185W-16 ASH1,RPL15B-YMR121C-16 RPL15B,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1003,ARTIFCE,A,B,atanh,premult,2,NA,NA,NA,578,Numerical,Numerical,0
train1004,INDEP,A,B,NA,NA,NA,NA,NA,NA,4559,Numerical,Numerical,0
train1005,INDEP,A,B,NA,NA,NA,NA,NA,NA,3630,Numerical,Numerical,0
train1006,ARTIFCE,A,B,rbf,postmult,1,NA,NA,NA,3754,Numerical,Binary,0
train1007,RELATED,A,B,sine,preadd,0.5,exp,preadd,0.25,4047,Categorical,Numerical,0
train1008,ARTIFCE,A,B,rbf,preadd,2,NA,NA,NA,3133,Numerical,Categorical,0
train1009,CAR,Origin,Displacement,NA,NA,NA,NA,NA,NA,406,Categorical,Numerical,1
train1010,ECOLI,dmsC-b0896-15 dmsC,ihfB-b0912-15 ihfB,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train1011,ARTIFCE,A,B,cubic,postmult,0.5,NA,NA,NA,1068,Numerical,Numerical,0
train1012,RELATED,A,B,hyperbola,premult,2,parabola,premult,1,514,Binary,Binary,0
train1013,INDEP,A,B,NA,NA,NA,NA,NA,NA,4289,Numerical,Categorical,0
train1014,ARTIFCE,A,B,hyperbola,premult,1,NA,NA,NA,1098,Numerical,Binary,0
train1015,INDEP,A,B,NA,NA,NA,NA,NA,NA,1579,Numerical,Numerical,0
train1016,ARTIFCE,A,B,hyperbola,preadd,2,NA,NA,NA,7097,Numerical,Categorical,0
train1017,RELATED,A,B,tanh,postadd,2,atanh,premult,0.5,6993,Numerical,Numerical,0
train1018,ARTIFCE,A,B,atanh,premult,0.5,NA,NA,NA,849,Numerical,Numerical,0
train1019,RELATED,A,B,atanh,preadd,0.25,rbf,postmult,1,992,Numerical,Binary,0
train1020,RELATED,A,B,tanh,preadd,0.25,log,preadd,2,841,Binary,Categorical,0
train1021,ARTIFCE,A,B,atanh,postadd,0.25,NA,NA,NA,2315,Binary,Numerical,0
train1022,INDEP,A,B,NA,NA,NA,NA,NA,NA,1746,Numerical,Numerical,0
train1023,ARTIFCE,A,B,sine,postadd,0.5,NA,NA,NA,512,Numerical,Numerical,0
train1024,RELATED,A,B,hyperbola,postadd,0.25,line,postadd,0.5,3802,Numerical,Categorical,0
train1025,COIL,Water level,Chemical component 4,NA,NA,NA,NA,NA,NA,314,Categorical,Numerical,1
train1026,ARTIFCE,A,B,line,preadd,2,NA,NA,NA,6620,Categorical,Numerical,0
train1027,ARTIFCE,A,B,atanh,postadd,0.5,NA,NA,NA,4813,Numerical,Binary,0
train1028,RELATED,A,B,sine,postadd,1,sqrt,postmult,1,940,Numerical,Numerical,0
train1029,ARTIFCE,A,B,rbf,postmult,0.5,NA,NA,NA,1435,Binary,Numerical,0
train1030,YEAST,ZEO1-YOL109W-16 ZEO1,GLN3-YER040W-16 GLN3,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1031,INDEP,A,B,NA,NA,NA,NA,NA,NA,570,Numerical,Numerical,0
train1032,RELATED,A,B,sine,postmult,2,sine,preadd,0.25,552,Numerical,Numerical,0
train1033,INDEP,A,B,NA,NA,NA,NA,NA,NA,4157,Numerical,Numerical,0
train1034,RELATED,A,B,sine,postmult,2,line,postadd,1,1733,Numerical,Categorical,0
train1035,ARTIFCE,A,B,cubic,postmult,2,NA,NA,NA,1283,Categorical,Categorical,0
train1036,RELATED,A,B,atanh,postadd,1,rbf,postadd,2,2506,Binary,Categorical,0
train1037,ARTIFCE,A,B,rbf,preadd,0.5,NA,NA,NA,4264,Numerical,Numerical,0
train1038,RELATED,A,B,sqrt,preadd,0.5,rbf,postmult,2,515,Numerical,Binary,0
train1039,ARTIFCE,A,B,sine,preadd,2,NA,NA,NA,1108,Numerical,Numerical,0
train1040,ARTIFCE,A,B,hyperbola,preadd,0.5,NA,NA,NA,1920,Numerical,Numerical,0
train1041,ARTIFCE,A,B,rbf,preadd,2,NA,NA,NA,1158,Numerical,Categorical,0
train1042,INDEP,A,B,NA,NA,NA,NA,NA,NA,2547,Binary,Numerical,0
train1043,ARTIFCE,A,B,tanh,preadd,2,NA,NA,NA,734,Categorical,Numerical,0
train1044,RLTDREAL,caiT-b0040-15 caiT,caiF-b0034-13 caiF,NA,NA,NA,NA,NA,NA,770,Numerical,Numerical,1
train1045,INDEP,A,B,NA,NA,NA,NA,NA,NA,997,Numerical,Numerical,0
train1046,RELATED,A,B,atanh,postmult,0.25,tanh,postadd,2,1332,Categorical,Numerical,0
train1047,IDPTREAL,FKH1-YIL131C-16 FKH1,BUD8-YLR353W-16 BUD8,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1048,RLTDREAL,Machine cycle time,Published performance,NA,NA,NA,NA,NA,NA,209,Numerical,Numerical,1
train1049,ARTIFCE,A,B,atanh,preadd,0.5,NA,NA,NA,2438,Numerical,Numerical,0
train1050,INDEP,A,B,NA,NA,NA,NA,NA,NA,5468,Binary,Numerical,0
train1051,ARTIFCE,A,B,cubic,postadd,2,NA,NA,NA,774,Numerical,Numerical,0
train1052,YEAST,STE12-YHR084W-16 STE12,CLA4-YNL298W-16 CLA4,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1053,INDEP,A,B,NA,NA,NA,NA,NA,NA,2791,Numerical,Categorical,0
train1054,ARTIFCE,A,B,hyperbola,premult,0.5,NA,NA,NA,1156,Binary,Categorical,0
train1055,IDPTREAL,oxyR-b3961-15 oxyR,ahpF-b0606-15 ahpF,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train1056,ARTIFCE,A,B,atanh,postmult,1,NA,NA,NA,2209,Numerical,Categorical,0
train1057,TITANIC,survived,sex,NA,NA,NA,NA,NA,NA,1045,Binary,Binary,1
train1058,RELATED,A,B,hyperbola,postmult,2,parabola,postadd,0.25,4192,Binary,Numerical,0
train1059,RLTDREAL,FKH1-YIL131C-16 FKH1,RET2-YFR051C-16 RET2,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1060,INDEP,A,B,NA,NA,NA,NA,NA,NA,3687,Numerical,Numerical,0
train1061,ARTIFCE,A,B,cubic,preadd,0.25,NA,NA,NA,1368,Numerical,Numerical,0
train1062,INDEP,A,B,NA,NA,NA,NA,NA,NA,7603,Numerical,Numerical,0
train1063,IDPTREAL,age,hoursPerWeek,NA,NA,NA,NA,NA,NA,2594,Numerical,Numerical,1
train1064,RELATED,A,B,atanh,preadd,0.5,exp,postmult,0.25,846,Numerical,Categorical,0
train1065,ARTIFCE,A,B,line,preadd,0.5,NA,NA,NA,6884,Numerical,Binary,0
train1066,INDEP,A,B,NA,NA,NA,NA,NA,NA,3404,Numerical,Binary,0
train1067,ARTIFCE,A,B,cubic,premult,2,NA,NA,NA,3022,Numerical,Numerical,0
train1068,RLTDREAL,age,totalprice,NA,NA,NA,NA,NA,NA,218,Numerical,Numerical,1
train1069,ARTIFCE,A,B,sine,postadd,0.5,NA,NA,NA,2057,Numerical,Categorical,0
train1070,ARTIFCE,A,B,atanh,premult,0.5,NA,NA,NA,962,Binary,Numerical,0
train1071,ARTIFCE,A,B,tanh,premult,1,NA,NA,NA,1667,Numerical,Binary,0
train1072,ARTIFCE,A,B,rbf,postadd,2,NA,NA,NA,775,Numerical,Numerical,0
train1073,RELATED,A,B,hyperbola,postmult,0.25,parabola,premult,0.25,4982,Numerical,Numerical,0
train1074,ARTIFCE,A,B,sine,premult,1,NA,NA,NA,837,Numerical,Categorical,0
train1075,RELATED,A,B,line,preadd,0.5,log,preadd,2,3865,Numerical,Binary,0
train1076,YEAST,SNT2-YGL131C-16 SNT2,CLB5-YPR120C-16 CLB5,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1077,ARTIFCE,A,B,rbf,premult,0.5,NA,NA,NA,7063,Numerical,Categorical,0
train1078,RELATED,A,B,exp,premult,0.5,rbf,postadd,1,714,Numerical,Numerical,0
train1079,INDEP,A,B,NA,NA,NA,NA,NA,NA,4800,Numerical,Numerical,0
train1080,RELATED,A,B,sqrt,preadd,0.5,line,postmult,0.5,1668,Numerical,Numerical,0
train1081,ARTIFCE,A,B,sine,premult,0.25,NA,NA,NA,2243,Binary,Numerical,0
train1082,RELATED,A,B,hyperbola,preadd,1,line,preadd,0.5,4565,Categorical,Categorical,0
train1083,ARTIFCE,A,B,cubic,premult,1,NA,NA,NA,4323,Numerical,Numerical,0
train1084,ARTIFCE,A,B,sqrt,preadd,2,NA,NA,NA,1017,Numerical,Numerical,0
train1085,ARTIFCE,A,B,sqrt,preadd,1,NA,NA,NA,1157,Numerical,Binary,0
train1086,ARTIFCE,A,B,sine,postadd,2,NA,NA,NA,1745,Numerical,Binary,0
train1087,IDPTREAL,Algal frequency 2,Water level,NA,NA,NA,NA,NA,NA,340,Numerical,Categorical,1
train1088,ARTIFCE,A,B,rbf,postmult,2,NA,NA,NA,4589,Categorical,Numerical,0
train1089,CPU,Published performance,Minimum main memory,NA,NA,NA,NA,NA,NA,209,Numerical,Numerical,1
train1090,IDPTREAL,RVB1-YDR190C-16 RVB1,REB1-YBR049C-16 REB1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1091,RELATED,A,B,exp,postmult,2,cubic,postmult,1,4586,Binary,Numerical,0
train1092,ARTIFCE,A,B,line,preadd,0.25,NA,NA,NA,2574,Numerical,Numerical,0
train1093,ARTIFCE,A,B,sqrt,preadd,0.25,NA,NA,NA,1920,Numerical,Numerical,0
train1094,IDPTREAL,fdnH-b1475-15 fdnH,narL-b1221-14 narL,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train1095,RLTDREAL,gadE-b3512-15 gadE,gadA-b3517-15 gadA,NA,NA,NA,NA,NA,NA,775,Numerical,Numerical,1
train1096,RLTDREAL,fis-b3261-15 fis,ihfA-b1712-15 ihfA,NA,NA,NA,NA,NA,NA,635,Numerical,Numerical,1
train1097,ARTIFCE,A,B,hyperbola,postadd,0.25,NA,NA,NA,1124,Numerical,Numerical,0
train1098,ARTIFCE,A,B,rbf,postadd,1,NA,NA,NA,1032,Numerical,Numerical,0
train1099,RELATED,A,B,tanh,postmult,0.25,tanh,premult,1,874,Numerical,Categorical,0
train1100,ECOLI,fliQ-b1949-15 fliQ,flhC-b1891-15 flhC,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train1101,INDEP,A,B,NA,NA,NA,NA,NA,NA,794,Binary,Numerical,0
train1102,INDEP,A,B,NA,NA,NA,NA,NA,NA,2732,Numerical,Numerical,0
train1103,ECOLI,ccmG-b2195-14 ccmG,modE-b0761-14 modE,NA,NA,NA,NA,NA,NA,778,Numerical,Numerical,1
train1104,ARTIFCE,A,B,atanh,postmult,2,NA,NA,NA,883,Numerical,Numerical,0
train1105,ARTIFCE,A,B,parabola,postadd,1,NA,NA,NA,7744,Numerical,Numerical,0
train1106,ARTIFCE,A,B,tanh,preadd,0.5,NA,NA,NA,5463,Categorical,Categorical,0
train1107,ARTIFCE,A,B,cubic,postadd,0.5,NA,NA,NA,7159,Numerical,Numerical,0
train1108,ARTIFCE,A,B,log,preadd,2,NA,NA,NA,1515,Numerical,Numerical,0
train1109,INDEP,A,B,NA,NA,NA,NA,NA,NA,5633,Categorical,Numerical,0
train1110,INDEP,A,B,NA,NA,NA,NA,NA,NA,5346,Numerical,Numerical,0
train1111,INDEP,A,B,NA,NA,NA,NA,NA,NA,621,Binary,Numerical,0
train1112,RLTDREAL,educationNum,nativeCountry,NA,NA,NA,NA,NA,NA,785,Numerical,Categorical,1
train1113,RADIA,Irradiation,A-23-P23960,NA,NA,NA,NA,NA,NA,461,Binary,Numerical,1
train1114,ARTIFCE,A,B,log,preadd,1,NA,NA,NA,1606,Numerical,Numerical,0
train1115,INDEP,A,B,NA,NA,NA,NA,NA,NA,5202,Numerical,Numerical,0
train1116,ARTIFCE,A,B,sqrt,premult,0.5,NA,NA,NA,3171,Numerical,Numerical,0
train1117,RELATED,A,B,line,postadd,2,log,postmult,0.25,5925,Numerical,Numerical,0
train1118,ARTIFCE,A,B,line,premult,0.25,NA,NA,NA,2694,Numerical,Numerical,0
train1119,INDEP,A,B,NA,NA,NA,NA,NA,NA,943,Numerical,Categorical,0
train1120,INDEP,A,B,NA,NA,NA,NA,NA,NA,916,Numerical,Numerical,0
train1121,ARTIFCE,A,B,rbf,preadd,1,NA,NA,NA,1244,Numerical,Numerical,0
train1122,ARTIFCE,A,B,parabola,premult,1,NA,NA,NA,907,Categorical,Binary,0
train1123,ARTIFCE,A,B,rbf,preadd,0.5,NA,NA,NA,5943,Numerical,Numerical,0
train1124,ARTIFCE,A,B,sine,postadd,0.25,NA,NA,NA,977,Numerical,Numerical,0
train1125,ARTIFCE,A,B,cubic,postadd,2,NA,NA,NA,1875,Numerical,Numerical,0
train1126,ARTIFCE,A,B,line,premult,0.25,NA,NA,NA,1967,Numerical,Categorical,0
train1127,ARTIFCE,A,B,log,preadd,0.25,NA,NA,NA,1043,Numerical,Numerical,0
train1128,RELATED,A,B,parabola,postmult,1,sine,postmult,1,4122,Numerical,Numerical,0
train1129,ECOLI,nuoA-b2288-14 nuoA,arcA-b4401-14 arcA,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train1130,RLTDREAL,SWI5-YDR146C-16 SWI5,TGS1-YPL157W-16 TGS1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1131,ARTIFCE,A,B,rbf,preadd,1,NA,NA,NA,1316,Numerical,Numerical,0
train1132,INDEP,A,B,NA,NA,NA,NA,NA,NA,1129,Numerical,Categorical,0
train1133,ARTIFCE,A,B,cubic,premult,1,NA,NA,NA,1620,Numerical,Numerical,0
train1134,ARTIFCE,A,B,sqrt,preadd,0.5,NA,NA,NA,4403,Numerical,Numerical,0
train1135,ARTIFCE,A,B,rbf,postadd,1,NA,NA,NA,4910,Numerical,Numerical,0
train1136,ARTIFCE,A,B,exp,postadd,0.5,NA,NA,NA,4642,Numerical,Numerical,0
train1137,ARTIFCE,A,B,rbf,postadd,0.5,NA,NA,NA,3446,Numerical,Categorical,0
train1138,ARTIFCE,A,B,rbf,postmult,2,NA,NA,NA,502,Binary,Categorical,0
train1139,RLTDREAL,sufC-b1682-13 sufC,ihfA-b1712-15 ihfA,NA,NA,NA,NA,NA,NA,573,Numerical,Numerical,1
train1140,ARTIFCE,A,B,line,preadd,2,NA,NA,NA,5276,Numerical,Categorical,0
train1141,ARTIFCE,A,B,sine,preadd,1,NA,NA,NA,631,Numerical,Numerical,0
train1142,INDEP,A,B,NA,NA,NA,NA,NA,NA,1270,Categorical,Categorical,0
train1143,INDEP,A,B,NA,NA,NA,NA,NA,NA,651,Numerical,Numerical,0
train1144,ARTIFCE,A,B,sqrt,postmult,2,NA,NA,NA,1001,Numerical,Numerical,0
train1145,RELATED,A,B,rbf,postadd,0.5,hyperbola,postmult,1,1588,Numerical,Numerical,0
train1146,ARTIFCE,A,B,log,postadd,1,NA,NA,NA,1522,Numerical,Numerical,0
train1147,ARTIFCE,A,B,exp,postadd,0.5,NA,NA,NA,3612,Binary,Numerical,0
train1148,RELATED,A,B,sine,preadd,0.5,parabola,postadd,0.5,1340,Numerical,Numerical,0
train1149,RELATED,A,B,parabola,postadd,1,parabola,premult,0.25,2833,Numerical,Numerical,0
train1150,ARTIFCE,A,B,cubic,postadd,1,NA,NA,NA,996,Binary,Numerical,0
train1151,ARTIFCE,A,B,sine,postmult,0.25,NA,NA,NA,513,Numerical,Numerical,0
train1152,RELATED,A,B,exp,premult,1,tanh,postadd,0.5,1596,Binary,Numerical,0
train1153,ARTIFCE,A,B,log,preadd,0.25,NA,NA,NA,4193,Numerical,Categorical,0
train1154,RLTDREAL,SOK2-YMR016C-16 SOK2,PKR1-YMR123W-16 PKR1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1155,INDEP,A,B,NA,NA,NA,NA,NA,NA,4183,Numerical,Categorical,0
train1156,RELATED,A,B,sine,premult,0.5,rbf,premult,0.5,917,Numerical,Numerical,0
train1157,ARTIFCE,A,B,rbf,postadd,2,NA,NA,NA,590,Binary,Numerical,0
train1158,ARTIFCE,A,B,tanh,preadd,0.5,NA,NA,NA,2288,Numerical,Numerical,0
train1159,ARTIFCE,A,B,rbf,preadd,0.5,NA,NA,NA,1309,Numerical,Numerical,0
train1160,RLTDREAL,GRX4-YER174C-16 GRX4,HAP5-YOR358W-16 HAP5,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1161,INDEP,A,B,NA,NA,NA,NA,NA,NA,1198,Numerical,Numerical,0
train1162,ARTIFCE,A,B,rbf,postadd,0.5,NA,NA,NA,7538,Numerical,Numerical,0
train1163,ARTIFCE,A,B,atanh,postadd,0.5,NA,NA,NA,2482,Binary,Numerical,0
train1164,RELATED,A,B,parabola,premult,0.5,log,postmult,1,968,Numerical,Numerical,0
train1165,RELATED,A,B,line,postadd,2,tanh,premult,2,813,Categorical,Numerical,0
train1166,RELATED,A,B,log,preadd,0.5,exp,postmult,0.25,2909,Numerical,Numerical,0
train1167,YEAST,SSC1-YJR045C-16 SSC1,MSN2-YMR037C-16 MSN2,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1168,RELATED,A,B,hyperbola,postmult,1,sine,postadd,2,4472,Numerical,Numerical,0
train1169,ARTIFCE,A,B,rbf,premult,2,NA,NA,NA,990,Categorical,Numerical,0
train1170,ARTIFCE,A,B,cubic,preadd,2,NA,NA,NA,801,Binary,Numerical,0
train1171,RELATED,A,B,line,preadd,0.5,log,postmult,1,6485,Numerical,Numerical,0
train1172,RELATED,A,B,exp,preadd,2,line,postmult,1,6491,Numerical,Numerical,0
train1173,ARTIFCE,A,B,line,premult,1,NA,NA,NA,2088,Numerical,Numerical,0
train1174,ARTIFCE,A,B,log,postadd,0.5,NA,NA,NA,553,Categorical,Numerical,0
train1175,RELATED,A,B,cubic,premult,2,cubic,premult,1,2717,Numerical,Categorical,0
train1176,INDEP,A,B,NA,NA,NA,NA,NA,NA,1408,Numerical,Numerical,0
train1177,RELATED,A,B,sqrt,preadd,0.5,exp,premult,0.5,2190,Numerical,Numerical,0
train1178,ARTIFCE,A,B,line,premult,1,NA,NA,NA,3218,Numerical,Numerical,0
train1179,INDEP,A,B,NA,NA,NA,NA,NA,NA,2481,Binary,Numerical,0
train1180,ARTIFCE,A,B,hyperbola,premult,0.5,NA,NA,NA,769,Numerical,Numerical,0
train1181,ARTIFCE,A,B,rbf,postadd,1,NA,NA,NA,2642,Numerical,Numerical,0
train1182,INDEP,A,B,NA,NA,NA,NA,NA,NA,1561,Numerical,Numerical,0
train1183,ARTIFCE,A,B,sqrt,premult,0.5,NA,NA,NA,4240,Numerical,Categorical,0
train1184,ARTIFCE,A,B,rbf,postadd,1,NA,NA,NA,627,Numerical,Binary,0
train1185,IDPTREAL,Chemical component 2,Algal frequency 6,NA,NA,NA,NA,NA,NA,337,Numerical,Numerical,1
train1186,RELATED,A,B,sqrt,postadd,0.25,line,postmult,0.25,2534,Numerical,Numerical,0
train1187,RELATED,A,B,hyperbola,preadd,0.5,parabola,preadd,0.5,1342,Binary,Numerical,0
train1188,INDEP,A,B,NA,NA,NA,NA,NA,NA,534,Numerical,Numerical,0
train1189,ARTIFCE,A,B,tanh,postadd,0.25,NA,NA,NA,6521,Numerical,Numerical,0
train1190,ARTIFCE,A,B,parabola,preadd,2,NA,NA,NA,581,Binary,Numerical,0
train1191,ARTIFCE,A,B,atanh,preadd,2,NA,NA,NA,723,Numerical,Numerical,0
train1192,INDEP,A,B,NA,NA,NA,NA,NA,NA,1038,Numerical,Numerical,0
train1193,ARTIFCE,A,B,cubic,postmult,0.25,NA,NA,NA,1972,Numerical,Numerical,0
train1194,ARTIFCE,A,B,parabola,postadd,0.5,NA,NA,NA,3441,Numerical,Numerical,0
train1195,RELATED,A,B,line,premult,0.5,cubic,postadd,1,3338,Numerical,Numerical,0
train1196,ARTIFCE,A,B,sqrt,postmult,0.25,NA,NA,NA,2204,Numerical,Categorical,0
train1197,ARTIFCE,A,B,tanh,postadd,0.25,NA,NA,NA,7065,Categorical,Numerical,0
train1198,ARTIFCE,A,B,tanh,premult,0.5,NA,NA,NA,903,Numerical,Categorical,0
train1199,ARTIFCE,A,B,line,postmult,0.5,NA,NA,NA,4570,Binary,Numerical,0
train1200,RELATED,A,B,hyperbola,preadd,0.5,parabola,postmult,1,2216,Categorical,Numerical,0
train1201,ARTIFCE,A,B,sqrt,premult,1,NA,NA,NA,1379,Numerical,Binary,0
train1202,INDEP,A,B,NA,NA,NA,NA,NA,NA,4513,Numerical,Numerical,0
train1203,ARTIFCE,A,B,rbf,postmult,1,NA,NA,NA,623,Binary,Numerical,0
train1204,ARTIFCE,A,B,hyperbola,postadd,1,NA,NA,NA,5847,Numerical,Numerical,0
train1205,RELATED,A,B,rbf,postmult,2,sine,postadd,1,6349,Binary,Categorical,0
train1206,RELATED,A,B,rbf,preadd,1,parabola,postadd,0.25,505,Numerical,Numerical,0
train1207,ARTIFCE,A,B,sqrt,postmult,0.25,NA,NA,NA,3877,Numerical,Numerical,0
train1208,IDPTREAL,hoursPerWeek,maritalStatus,NA,NA,NA,NA,NA,NA,4407,Numerical,Categorical,1
train1209,ARTIFCE,A,B,sine,premult,2,NA,NA,NA,1745,Numerical,Numerical,0
train1210,TITANIC,sibsp,parch,NA,NA,NA,NA,NA,NA,1045,Numerical,Numerical,1
train1211,INDEP,A,B,NA,NA,NA,NA,NA,NA,1200,Binary,Numerical,0
train1212,RELATED,A,B,sine,postadd,1,hyperbola,preadd,0.5,5320,Numerical,Numerical,0
train1213,RELATED,A,B,sine,postmult,1,sine,postmult,1,2956,Numerical,Binary,0
train1214,ARTIFCE,A,B,rbf,postadd,0.5,NA,NA,NA,1665,Numerical,Numerical,0
train1215,ARTIFCE,A,B,tanh,premult,1,NA,NA,NA,3447,Categorical,Numerical,0
train1216,ARTIFCE,A,B,hyperbola,preadd,0.25,NA,NA,NA,3126,Numerical,Numerical,0
train1217,ARTIFCE,A,B,cubic,postadd,1,NA,NA,NA,1438,Numerical,Numerical,0
train1218,ARTIFCE,A,B,cubic,postmult,0.25,NA,NA,NA,889,Binary,Numerical,0
train1219,IDPTREAL,MSN4-YKL062W-16 MSN4,PEX32-YBR168W-16 PEX32,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1220,ARTIFCE,A,B,hyperbola,premult,0.25,NA,NA,NA,6999,Numerical,Numerical,0
train1221,ARTIFCE,A,B,log,postmult,2,NA,NA,NA,741,Categorical,Numerical,0
train1222,ARTIFCE,A,B,sqrt,postmult,1,NA,NA,NA,680,Categorical,Numerical,0
train1223,RELATED,A,B,hyperbola,premult,0.5,exp,postmult,1,568,Numerical,Numerical,0
train1224,ECOLI,cytR-b3934-14 cytR,nupG-b2964-15 nupG,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train1225,CPU,Estimated performance,vendor name,NA,NA,NA,NA,NA,NA,209,Numerical,Categorical,1
train1226,INDEP,A,B,NA,NA,NA,NA,NA,NA,776,Numerical,Numerical,0
train1227,TITANIC,boat,sex,NA,NA,NA,NA,NA,NA,1045,Categorical,Binary,1
train1228,ARTIFCE,A,B,rbf,postadd,0.5,NA,NA,NA,5898,Categorical,Numerical,0
train1229,RELATED,A,B,tanh,preadd,0.25,sine,postadd,0.25,1242,Categorical,Categorical,0
train1230,IDPTREAL,HXT5-YHR096C-16 HXT5,SKO1-YNL167C-16 SKO1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1231,IDPTREAL,CBF1-YJR060W-16 CBF1,YPL236C-16 YPL236C,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train1232,ARTIFCE,A,B,atanh,preadd,2,NA,NA,NA,1069,Numerical,Numerical,0
train1233,ARTIFCE,A,B,tanh,postadd,0.25,NA,NA,NA,3821,Numerical,Binary,0
train1234,INDEP,A,B,NA,NA,NA,NA,NA,NA,985,Categorical,Numerical,0
train1235,ARTIFCE,A,B,sine,postadd,1,NA,NA,NA,4267,Binary,Categorical,0
train1236,ARTIFCE,A,B,exp,preadd,0.25,NA,NA,NA,711,Numerical,Numerical,0
train1237,ARTIFCE,A,B,rbf,postmult,0.5,NA,NA,NA,4446,Numerical,Categorical,0
train1238,ADA,fnlwgt,race,NA,NA,NA,NA,NA,NA,4279,Numerical,Categorical,1
train1239,RELATED,A,B,hyperbola,postmult,0.25,tanh,premult,0.5,1934,Numerical,Numerical,0
train1240,RELATED,A,B,hyperbola,postadd,1,sine,premult,1,7979,Numerical,Numerical,0
train1241,ARTIFCE,A,B,parabola,postadd,0.5,NA,NA,NA,1154,Numerical,Numerical,0
train1242,BOND,trade-price,is-callable,NA,NA,NA,NA,NA,NA,2485,Numerical,Binary,1
